500
2228
2
54	110	6	10
131	125	8	10
131	27	7	11
131	5	7	10
131	40	8	10
131	8	8	11
131	90	7	10
131	50	8	10
36	120	6	10
36	111	7	10
9	45	8	11
9	76	7	10
9	132	7	10
64	66	6	10
64	142	6	10
64	126	6	11
64	54	6	11
64	128	6	10
64	150	6	10
64	97	7	11
64	87	6	10
64	148	6	11
64	86	6	10
64	135	6	10
64	52	7	10
64	110	6	11
64	113	6	11
16	66	7	11
16	99	7	11
16	142	6	10
16	64	6	10
16	18	7	10
16	148	7	10
16	86	7	10
128	17	6	10
128	66	6	11
128	26	6	10
128	125	7	11
128	134	6	10
128	63	6	10
128	150	6	11
128	90	7	10
128	107	6	11
128	145	6	11
128	86	7	11
128	135	6	10
128	10	6	10
128	111	6	10
128	24	7	11
98	120	7	10
98	133	7	10
98	33	8	10
98	128	6	10
98	145	7	11
28	122	7	11
28	66	7	11
28	26	7	11
28	99	7	10
28	120	6	11
28	63	7	11
28	64	6	10
28	16	7	11
28	128	5	10
28	98	7	10
28	115	8	10
28	89	7	10
28	72	7	10
28	67	7	10
28	148	7	11
28	111	7	11
28	110	7	11
28	51	7	11
82	132	6	10
82	37	6	11
82	9	6	10
115	125	5	11
89	142	6	10
89	118	7	10
89	144	7	11
89	62	7	11
89	72	7	11
89	97	7	11
89	147	7	11
89	145	7	10
89	101	7	11
89	91	8	10
89	108	7	10
89	51	8	11
70	102	7	11
70	136	6	11
70	112	7	11
70	88	6	10
70	140	7	10
70	116	6	10
70	97	6	11
70	139	7	11
70	25	6	10
70	141	6	10
70	61	7	11
70	39	6	11
70	79	7	10
70	73	7	11
70	69	6	11
70	91	7	11
70	146	7	10
8	102	7	11
8	85	6	11
8	100	7	10
8	60	6	10
8	40	7	10
8	59	6	10
8	149	6	10
8	14	6	10
8	41	6	11
8	22	6	11
8	127	7	10
8	29	6	10
8	143	7	10
72	144	7	11
72	128	6	10
72	145	6	11
72	50	8	11
130	109	8	11
130	84	8	10
130	138	6	10
130	117	8	11
130	114	7	10
130	93	7	11
130	49	7	10
130	57	7	10
65	100	6	11
65	131	8	11
65	123	6	11
81	109	7	10
81	46	7	11
81	96	6	11
81	130	7	10
81	104	7	11
81	84	7	10
81	138	6	11
81	95	7	10
81	117	7	11
81	114	7	10
81	20	8	10
81	49	7	10
81	42	7	10
105	132	7	10
105	9	6	10
105	130	7	11
18	142	7	11
18	55	7	10
18	23	7	11
18	64	6	10
18	128	7	10
18	87	7	11
18	145	7	11
18	148	7	11
18	86	6	11
18	135	7	10
18	11	7	11
18	110	6	10
18	50	6	10
90	2	7	11
90	18	8	10
90	21	8	11
104	109	7	10
104	46	7	11
104	130	7	10
104	138	6	11
104	117	7	11
104	114	7	11
104	49	7	10
104	42	7	10
139	112	7	10
87	66	7	10
87	26	7	11
87	121	7	11
87	134	7	11
87	46	7	11
87	94	7	10
87	119	8	10
87	60	7	10
87	40	7	10
87	1	7	10
87	128	6	10
87	98	7	10
87	150	8	10
87	90	7	10
87	7	7	11
87	4	7	11
87	14	7	10
87	107	8	11
87	145	7	11
87	95	6	11
87	141	7	11
87	123	7	11
87	135	7	11
87	10	7	10
87	43	7	10
87	111	7	11
87	22	7	11
87	110	6	10
87	91	7	10
87	143	5	10
84	109	7	11
84	46	7	10
84	96	6	11
84	104	7	10
84	138	7	11
84	117	7	10
84	114	7	10
84	20	7	11
84	49	7	10
84	57	7	11
84	42	7	11
58	102	7	11
58	136	7	11
58	44	6	10
58	88	6	10
58	72	7	11
58	150	7	11
58	97	6	10
58	32	6	10
58	59	7	10
58	25	6	11
58	145	7	11
58	141	6	10
58	135	6	11
58	39	7	11
58	10	6	11
58	43	7	10
58	79	6	10
58	69	6	10
58	30	6	11
58	106	6	10
35	102	7	10
35	136	7	11
35	44	7	11
35	112	7	11
35	132	7	10
35	119	7	10
35	60	7	10
35	78	7	11
35	37	7	11
35	97	7	11
35	107	7	10
35	79	7	10
7	40	7	11
7	62	7	11
32	136	6	10
32	112	7	11
32	140	7	11
32	116	6	11
32	6	6	11
32	70	6	10
32	97	6	10
32	141	6	10
32	73	6	10
32	146	7	10
59	85	6	11
59	27	6	11
59	94	6	11
59	100	6	10
59	60	5	11
59	40	6	10
59	23	6	10
59	74	6	11
59	126	6	10
59	62	6	10
59	64	6	10
59	128	6	11
59	150	6	10
59	87	5	10
59	7	7	11
59	149	5	10
59	95	6	10
59	135	6	10
59	10	6	11
59	43	6	11
59	11	6	11
59	22	6	11
59	110	6	11
59	127	5	11
59	29	7	10
59	106	5	10
59	124	6	11
59	143	5	10
59	113	6	11
149	66	6	10
149	100	5	11
149	13	6	10
149	1	6	11
149	64	6	10
149	87	5	11
149	7	4	11
149	127	5	10
149	29	6	10
149	124	5	10
4	26	6	10
4	118	7	11
4	40	6	10
4	34	7	11
4	89	7	10
4	47	7	10
4	71	7	10
67	17	7	10
67	99	7	10
67	118	7	10
67	75	7	11
67	65	7	11
147	2	7	10
12	133	6	11
12	118	6	10
12	144	6	10
12	34	6	11
12	89	8	10
12	72	7	11
12	147	7	11
12	145	6	10
12	56	7	10
12	135	6	11
12	103	6	10
12	79	6	10
12	68	6	10
12	50	6	10
12	108	6	10
14	46	6	10
14	60	6	11
14	23	8	11
14	74	7	10
14	59	5	11
14	149	4	10
14	41	6	11
138	95	7	10
138	117	7	11
138	114	7	10
138	49	6	10
138	42	7	11
107	112	6	10
107	119	6	10
107	98	6	11
107	150	6	11
107	111	6	10
145	26	7	11
145	133	6	11
145	62	7	11
145	64	7	11
145	97	7	11
145	90	8	11
145	4	7	11
145	25	7	11
145	147	7	11
145	68	6	10
145	51	8	11
95	66	6	10
95	46	7	11
95	1	6	10
95	126	6	11
95	128	6	10
95	43	6	11
95	106	6	10
95	113	6	10
141	44	8	10
141	134	7	10
141	72	7	11
141	25	7	11
141	145	7	11
61	140	7	11
61	32	6	11
61	146	7	10
56	17	7	11
56	26	7	11
56	120	7	11
56	13	7	11
56	5	7	10
56	142	7	10
56	118	7	11
56	144	7	10
56	72	7	11
56	97	7	10
56	18	7	10
56	25	7	11
56	147	7	10
56	145	6	10
56	86	7	10
56	79	7	11
56	110	7	11
56	108	7	11
123	75	6	10
123	149	6	11
123	24	6	11
117	40	7	11
117	2	7	11
117	101	7	11
86	99	7	10
86	126	6	10
86	87	6	11
86	149	6	11
86	145	6	10
86	83	6	11
86	108	6	10
135	66	6	11
135	26	7	11
135	133	6	10
135	118	6	11
135	34	6	11
135	28	6	11
135	72	6	11
135	149	7	10
135	4	7	10
135	147	6	10
135	145	6	10
135	56	6	11
135	41	6	11
135	10	6	10
135	79	6	10
135	11	7	11
135	20	7	10
135	68	6	10
135	50	7	11
103	17	6	11
103	142	7	10
103	63	6	10
103	2	7	11
103	75	7	11
103	144	6	10
103	89	6	11
103	65	7	11
103	67	7	11
103	56	7	11
103	123	7	10
103	108	7	10
39	6	8	11
39	32	6	11
39	79	7	10
80	121	7	11
80	31	8	10
41	122	6	11
41	85	6	11
41	94	5	11
41	60	5	10
41	74	6	10
41	128	6	10
41	150	5	11
41	87	6	11
41	58	6	11
41	7	6	11
41	59	5	11
41	149	4	10
41	95	5	10
41	10	5	10
41	43	7	11
41	106	5	10
41	143	7	11
41	24	6	10
10	93	7	10
10	92	7	11
10	106	6	10
43	94	6	11
43	128	6	11
101	125	6	11
101	133	6	10
101	118	6	10
101	2	6	10
101	34	6	10
101	12	6	10
101	145	6	11
101	135	6	11
101	68	6	11
101	71	6	10
101	108	6	10
79	128	7	10
79	145	6	11
77	13	6	11
77	142	6	11
77	144	6	11
77	28	6	10
77	89	6	10
77	103	6	10
77	91	7	10
77	50	6	11
114	11	7	11
114	49	7	11
114	57	8	10
93	94	7	10
93	33	6	11
93	74	7	11
93	128	7	11
93	59	7	11
93	95	6	10
93	43	7	10
93	11	7	10
93	92	6	10
93	106	5	10
93	113	6	10
73	102	7	11
73	112	7	10
73	140	7	10
73	116	7	10
73	6	7	11
11	66	7	11
11	26	6	10
11	45	7	10
11	53	5	10
11	19	5	10
11	94	6	11
11	13	5	10
11	5	5	10
11	78	7	11
11	55	6	11
11	33	6	10
11	75	5	11
11	144	6	11
11	34	5	11
11	126	5	10
11	128	5	10
11	82	5	10
11	89	5	11
11	90	7	11
11	87	6	10
11	149	7	11
11	95	6	10
11	56	5	11
11	86	7	10
11	103	5	10
11	43	6	11
11	77	6	10
11	91	5	10
11	106	6	10
11	50	5	10
11	71	5	11
11	24	7	11
11	113	6	11
52	99	7	11
52	94	7	11
52	126	6	10
52	16	7	11
52	87	7	10
52	110	6	11
22	85	5	10
22	100	5	11
22	60	5	10
22	1	5	11
22	75	6	10
22	62	7	10
22	64	5	11
22	150	7	10
22	97	6	11
22	18	6	10
22	7	5	10
22	149	4	10
22	14	6	10
22	148	6	11
22	41	5	10
22	110	5	10
22	29	6	11
22	124	5	11
22	143	5	11
83	125	5	10
83	13	7	10
83	18	7	11
110	122	6	11
110	17	6	10
110	99	6	10
110	125	5	11
110	55	6	10
110	126	6	11
110	62	7	11
110	16	7	10
110	128	6	10
110	115	6	10
110	89	7	10
110	90	8	11
110	145	6	10
110	148	6	11
110	86	6	11
110	135	6	11
110	83	6	10
110	48	6	11
110	21	6	10
110	51	7	11
69	102	7	10
69	136	7	11
69	121	8	10
69	88	7	11
69	25	7	10
69	141	7	11
69	79	7	10
30	121	7	10
30	46	7	11
30	38	7	10
30	96	5	11
30	130	8	11
30	81	7	10
30	104	7	10
30	84	7	11
30	138	6	10
30	114	6	11
30	49	7	11
30	57	7	11
30	42	7	11
92	66	6	11
92	26	6	10
92	44	6	11
92	46	6	11
92	94	6	11
92	33	6	11
92	1	6	10
92	74	6	11
92	126	6	11
92	128	6	11
92	150	6	11
92	87	6	10
92	58	6	11
92	149	7	10
92	4	7	10
92	95	6	10
92	43	6	10
92	114	6	10
92	11	6	11
92	110	6	11
92	20	6	10
92	106	6	10
92	113	6	11
127	99	7	10
127	75	7	10
127	22	7	10
20	45	6	11
20	46	6	10
20	96	6	11
20	33	6	11
20	126	7	11
20	128	7	11
20	130	7	10
20	104	7	10
20	95	7	10
20	43	7	11
20	114	6	11
20	93	6	10
20	30	6	10
20	49	6	10
20	106	6	11
20	42	7	10
20	113	7	10
29	125	8	11
29	119	8	10
29	60	7	10
29	40	7	11
29	62	7	11
29	7	7	11
29	123	7	10
29	69	8	10
49	117	7	10
106	66	6	10
106	74	6	10
106	2	7	10
106	126	6	10
106	128	6	10
106	87	7	11
106	14	6	10
106	145	7	11
106	135	6	10
106	43	6	10
106	79	6	11
106	114	7	10
106	110	7	11
106	30	6	11
146	6	7	11
146	73	7	11
124	125	8	10
124	7	7	11
124	29	7	11
124	143	5	11
48	125	5	10
48	127	6	11
50	26	7	11
50	46	6	11
50	38	6	11
50	96	5	10
50	13	6	10
50	142	6	10
50	82	7	10
50	130	6	11
50	105	7	10
50	104	5	10
50	84	6	10
50	138	6	11
50	145	6	10
50	56	6	10
50	30	6	10
50	49	6	11
47	26	7	11
47	100	7	11
47	118	7	11
47	40	7	10
47	34	7	11
47	97	7	11
47	71	7	11
143	66	6	10
143	26	5	10
143	134	6	10
143	100	5	11
143	13	6	10
143	55	5	11
143	75	7	10
143	126	6	10
143	62	7	10
143	64	6	11
143	128	5	11
143	98	6	11
143	150	6	10
143	7	5	11
143	149	4	10
143	148	6	11
143	141	6	11
143	114	6	11
143	127	5	10
143	29	6	10
143	106	5	11
57	109	7	10
57	96	6	10
57	81	7	11
57	105	7	10
57	104	7	10
57	138	7	11
57	117	8	10
57	49	7	11
57	42	7	10
71	26	7	11
71	50	7	10
24	33	7	10
24	93	7	11
108	55	7	11
108	118	7	10
108	34	6	10
108	72	7	11
108	97	7	10
108	67	6	10
108	147	7	11
108	145	6	10
108	135	6	11
108	68	7	11
108	50	7	10
42	46	7	11
42	130	7	10
42	114	6	11
42	49	7	10
42	50	7	11
21	16	7	11
21	91	6	11
21	113	6	11
113	66	7	11
113	45	7	11
113	46	7	11
113	55	7	10
113	1	6	10
113	23	6	10
113	126	6	11
113	54	6	10
113	128	6	11
113	150	6	11
113	81	6	10
113	87	6	10
113	10	6	10
113	43	6	11
113	30	6	10
113	106	6	11
113	42	6	11
51	13	8	10
51	63	7	10
51	16	7	11
51	52	7	10
128	4	-100	-100
87	116	-100	-100
87	17	-100	-100
87	29	-100	-100
128	53	-100	-100
128	115	-100	-100
128	80	-100	-100
128	45	-100	-100
128	75	-100	-100
128	46	-100	-100
94	53	-100	-100
94	30	-100	-100
94	72	-100	-100
94	85	-100	-100
94	103	-100	-100
94	67	-100	-100
94	32	-100	-100
94	122	-100	-100
94	116	-100	-100
94	21	-100	-100
11	83	-100	-100
11	130	-100	-100
11	142	-100	-100
11	46	-100	-100
11	85	-100	-100
11	145	-100	-100
11	35	-100	-100
11	54	-100	-100
11	107	-100	-100
11	121	-100	-100
11	72	-100	-100
11	17	-100	-100
145	88	-100	-100
145	123	-100	-100
145	138	-100	-100
145	21	-100	-100
145	65	-100	-100
145	83	-100	-100
145	29	-100	-100
145	9	-100	-100
145	17	-100	-100
145	52	-100	-100
145	38	-100	-100
145	124	-100	-100
135	14	-100	-100
135	131	-100	-100
135	107	-100	-100
135	69	-100	-100
135	73	-100	-100
135	90	-100	-100
135	71	-100	-100
135	114	-100	-100
135	95	-100	-100
135	24	-100	-100
135	102	-100	-100
135	13	-100	-100
135	36	-100	-100
135	19	-100	-100
110	61	-100	-100
110	84	-100	-100
110	91	-100	-100
110	85	-100	-100
110	143	-100	-100
110	24	-100	-100
110	38	-100	-100
110	67	-100	-100
110	103	-100	-100
110	130	-100	-100
110	97	-100	-100
110	40	-100	-100
110	141	-100	-100
110	147	-100	-100
110	88	-100	-100
59	36	-100	-100
59	44	-100	-100
59	123	-100	-100
59	51	-100	-100
59	32	-100	-100
59	63	-100	-100
59	17	-100	-100
59	61	-100	-100
59	70	-100	-100
59	115	-100	-100
59	89	-100	-100
59	77	-100	-100
59	142	-100	-100
59	130	-100	-100
59	141	-100	-100
31	95	-100	-100
31	25	-100	-100
31	5	-100	-100
31	60	-100	-100
31	149	-100	-100
31	85	-100	-100
31	132	-100	-100
31	114	-100	-100
31	53	-100	-100
31	51	-100	-100
31	23	-100	-100
31	108	-100	-100
31	64	-100	-100
31	36	-100	-100
31	144	-100	-100
31	123	-100	-100
31	47	-100	-100
31	103	-100	-100
31	43	-100	-100
50	28	-100	-100
50	4	-100	-100
50	126	-100	-100
50	147	-100	-100
50	148	-100	-100
50	118	-100	-100
50	45	-100	-100
50	51	-100	-100
50	6	-100	-100
50	117	-100	-100
50	133	-100	-100
50	17	-100	-100
50	68	-100	-100
50	36	-100	-100
50	1	-100	-100
50	109	-100	-100
50	25	-100	-100
50	143	-100	-100
50	32	-100	-100
143	5	-100	-100
143	51	-100	-100
143	45	-100	-100
143	82	-100	-100
143	2	-100	-100
143	1	-100	-100
143	99	-100	-100
143	107	-100	-100
143	73	-100	-100
143	112	-100	-100
143	61	-100	-100
143	133	-100	-100
143	125	-100	-100
143	147	-100	-100
143	10	-100	-100
143	21	-100	-100
143	24	-100	-100
143	54	-100	-100
23	97	-100	-100
23	51	-100	-100
23	101	-100	-100
23	32	-100	-100
23	5	-100	-100
23	109	-100	-100
23	83	-100	-100
23	43	-100	-100
23	91	-100	-100
23	41	-100	-100
23	112	-100	-100
23	100	-100	-100
23	42	-100	-100
23	84	-100	-100
23	10	-100	-100
23	72	-100	-100
23	25	-100	-100
23	104	-100	-100
23	73	-100	-100
23	79	-100	-100
23	148	-100	-100
113	123	-100	-100
113	3	-100	-100
113	98	-100	-100
113	85	-100	-100
113	35	-100	-100
113	27	-100	-100
113	88	-100	-100
113	22	-100	-100
113	76	-100	-100
113	107	-100	-100
113	130	-100	-100
113	47	-100	-100
113	90	-100	-100
113	71	-100	-100
113	4	-100	-100
113	44	-100	-100
113	57	-100	-100
113	141	-100	-100
113	37	-100	-100
113	114	-100	-100
113	16	-100	-100
113	62	-100	-100
41	3	-100	-100
41	115	-100	-100
41	117	-100	-100
41	144	-100	-100
41	119	-100	-100
41	29	-100	-100
41	63	-100	-100
41	12	-100	-100
41	65	-100	-100
41	108	-100	-100
41	18	-100	-100
41	21	-100	-100
41	133	-100	-100
41	71	-100	-100
41	100	-100	-100
41	52	-100	-100
41	125	-100	-100
41	114	-100	-100
41	70	-100	-100
41	136	-100	-100
41	1	-100	-100
41	80	-100	-100
40	69	-100	-100
40	19	-100	-100
40	34	-100	-100
40	37	-100	-100
40	9	-100	-100
40	33	-100	-100
40	81	-100	-100
40	45	-100	-100
40	90	-100	-100
40	3	-100	-100
40	38	-100	-100
40	89	-100	-100
40	136	-100	-100
40	108	-100	-100
40	25	-100	-100
40	132	-100	-100
40	10	-100	-100
40	68	-100	-100
40	1	-100	-100
40	114	-100	-100
40	146	-100	-100
40	43	-100	-100
33	25	-100	-100
33	81	-100	-100
33	30	-100	-100
33	34	-100	-100
33	89	-100	-100
33	3	-100	-100
33	139	-100	-100
33	26	-100	-100
33	19	-100	-100
33	72	-100	-100
33	75	-100	-100
33	70	-100	-100
33	44	-100	-100
33	27	-100	-100
33	45	-100	-100
33	37	-100	-100
33	69	-100	-100
33	61	-100	-100
33	111	-100	-100
33	77	-100	-100
33	96	-100	-100
33	83	-100	-100
106	133	-100	-100
106	17	-100	-100
106	150	-100	-100
106	16	-100	-100
106	96	-100	-100
106	24	-100	-100
106	47	-100	-100
106	64	-100	-100
106	120	-100	-100
106	103	-100	-100
106	78	-100	-100
106	149	-100	-100
106	61	-100	-100
106	119	-100	-100
106	131	-100	-100
106	99	-100	-100
106	112	-100	-100
106	84	-100	-100
106	55	-100	-100
106	139	-100	-100
106	88	-100	-100
106	73	-100	-100
149	57	-100	-100
149	79	-100	-100
149	42	-100	-100
149	52	-100	-100
149	121	-100	-100
149	32	-100	-100
149	61	-100	-100
149	51	-100	-100
149	148	-100	-100
149	70	-100	-100
149	104	-100	-100
149	81	-100	-100
149	44	-100	-100
149	43	-100	-100
149	25	-100	-100
149	46	-100	-100
149	37	-100	-100
149	12	-100	-100
149	4	-100	-100
149	78	-100	-100
149	118	-100	-100
149	146	-100	-100
64	73	-100	-100
64	45	-100	-100
64	25	-100	-100
64	2	-100	-100
64	89	-100	-100
64	30	-100	-100
64	44	-100	-100
64	53	-100	-100
64	92	-100	-100
64	124	-100	-100
64	7	-100	-100
64	96	-100	-100
64	136	-100	-100
64	122	-100	-100
64	10	-100	-100
64	48	-100	-100
64	61	-100	-100
64	80	-100	-100
64	47	-100	-100
64	56	-100	-100
64	4	-100	-100
64	74	-100	-100
92	124	-100	-100
92	37	-100	-100
92	22	-100	-100
92	140	-100	-100
92	102	-100	-100
92	133	-100	-100
92	78	-100	-100
92	45	-100	-100
92	42	-100	-100
92	90	-100	-100
92	116	-100	-100
92	88	-100	-100
92	28	-100	-100
92	6	-100	-100
92	127	-100	-100
92	8	-100	-100
92	60	-100	-100
92	49	-100	-100
92	134	-100	-100
92	79	-100	-100
92	48	-100	-100
92	103	-100	-100
92	130	-100	-100
92	125	-100	-100
126	138	-100	-100
126	30	-100	-100
126	115	-100	-100
126	53	-100	-100
126	2	-100	-100
126	51	-100	-100
126	4	-100	-100
126	9	-100	-100
126	100	-100	-100
126	130	-100	-100
126	67	-100	-100
126	83	-100	-100
126	141	-100	-100
126	28	-100	-100
126	75	-100	-100
126	82	-100	-100
126	76	-100	-100
126	71	-100	-100
126	99	-100	-100
126	98	-100	-100
126	78	-100	-100
126	42	-100	-100
126	77	-100	-100
126	45	-100	-100
60	81	-100	-100
60	3	-100	-100
60	4	-100	-100
60	79	-100	-100
60	131	-100	-100
60	125	-100	-100
60	28	-100	-100
60	104	-100	-100
60	123	-100	-100
60	27	-100	-100
60	88	-100	-100
60	119	-100	-100
60	17	-100	-100
60	146	-100	-100
60	86	-100	-100
60	13	-100	-100
60	111	-100	-100
60	142	-100	-100
60	100	-100	-100
60	140	-100	-100
60	45	-100	-100
60	46	-100	-100
60	97	-100	-100
60	73	-100	-100
125	134	-100	-100
125	42	-100	-100
125	1	-100	-100
125	70	-100	-100
125	98	-100	-100
125	91	-100	-100
125	112	-100	-100
125	30	-100	-100
125	6	-100	-100
125	140	-100	-100
125	114	-100	-100
125	127	-100	-100
125	97	-100	-100
125	76	-100	-100
125	132	-100	-100
125	75	-100	-100
125	46	-100	-100
125	103	-100	-100
125	39	-100	-100
125	36	-100	-100
125	66	-100	-100
125	37	-100	-100
125	123	-100	-100
125	27	-100	-100
89	57	-100	-100
89	80	-100	-100
89	74	-100	-100
89	30	-100	-100
89	115	-100	-100
89	29	-100	-100
89	71	-100	-100
89	26	-100	-100
89	10	-100	-100
89	35	-100	-100
89	85	-100	-100
89	75	-100	-100
89	44	-100	-100
89	70	-100	-100
89	21	-100	-100
89	84	-100	-100
89	52	-100	-100
89	96	-100	-100
89	36	-100	-100
89	66	-100	-100
89	99	-100	-100
89	22	-100	-100
89	65	-100	-100
89	140	-100	-100
22	147	-100	-100
22	61	-100	-100
22	132	-100	-100
22	79	-100	-100
22	6	-100	-100
22	104	-100	-100
22	141	-100	-100
22	107	-100	-100
22	38	-100	-100
22	120	-100	-100
22	46	-100	-100
22	105	-100	-100
22	116	-100	-100
22	27	-100	-100
22	48	-100	-100
